"",Time,theta,Id,Idrms,Iq,Iqrms,Ws,p_test,q_test,Tmpu,Vd,Vdrms,Vq,Vqrms,Ia,Ib,Ic,ph,qh,Wr,Te,Va,Vb,Vc,phCalcPeak,phCalcRMS,qhCalcPeak,qhCalcRMS,edp,eqp,edp_dt,eqp_dt,edp_Calc,eqp_Calc
4576,0.4576,4.607250,0.202189,0.247629,-0.101612,-0.124449,380.034028,0.122897,0.039219,-0.765823,0.377379,0.462193,-0.045182,-0.055337,-0.194876,0.197073,-0.002196,0.122907,0.039236,0.958275,-0.753579,-0.373471,0.247844,0.125671,0.121339,0.121339,0.043817,0.043817,0.352201,-0.085147,-0.290463,-1.610316,1.601233,5.681143
4577,0.4577,4.645254,0.202155,0.247589,-0.101716,-0.124576,380.031431,0.122907,0.039236,-0.765802,0.377376,0.462190,-0.045323,-0.055509,-0.199070,0.192774,0.006296,0.122916,0.039253,0.958267,-0.753639,-0.375874,0.236834,0.139084,0.121348,0.121348,0.043834,0.043834,0.352178,-0.085278,-0.289125,-1.609765,1.603637,5.679551
4578,0.4578,4.683257,0.202122,0.247548,-0.101819,-0.124702,380.028830,0.122916,0.039253,-0.765781,0.377373,0.462186,-0.045463,-0.055680,-0.202985,0.188204,0.014781,0.122926,0.039271,0.958259,-0.753699,-0.377746,0.225488,0.152302,0.121357,0.121357,0.043852,0.043852,0.352154,-0.085410,-0.287861,-1.609173,1.606040,5.677958
4579,0.4579,4.721259,0.202089,0.247507,-0.101922,-0.124829,380.026225,0.122926,0.039271,-0.765760,0.377371,0.462183,-0.045603,-0.055852,-0.206614,0.183368,0.023247,0.122935,0.039288,0.958251,-0.753760,-0.379082,0.213822,0.165305,0.121366,0.121366,0.043870,0.043870,0.352131,-0.085541,-0.286718,-1.608524,1.608439,5.676366
4580,0.4580,4.759262,0.202056,0.247467,-0.102025,-0.124955,380.023617,0.122935,0.039288,-0.765739,0.377368,0.462180,-0.045744,-0.056024,-0.209953,0.178272,0.031681,0.122945,0.039305,0.958243,-0.753822,-0.379882,0.201852,0.178075,0.121375,0.121375,0.043888,0.043888,0.352107,-0.085672,-0.285650,-1.607818,1.610836,5.674775
4581,0.4581,4.797264,0.202023,0.247426,-0.102128,-0.125081,380.021005,0.122945,0.039305,-0.765719,0.377366,0.462177,-0.045884,-0.056196,-0.212997,0.172925,0.040072,0.122955,0.039323,0.958236,-0.753884,-0.380144,0.189596,0.190593,0.121384,0.121384,0.043905,0.043905,0.352084,-0.085803,-0.284675,-1.607084,1.613231,5.673185
4582,0.4582,4.835266,0.201990,0.247386,-0.102231,-0.125207,380.018390,0.122955,0.039323,-0.765698,0.377363,0.462174,-0.046024,-0.056367,-0.215742,0.167334,0.048408,0.122965,0.039340,0.958228,-0.753947,-0.379868,0.177070,0.202843,0.121393,0.121393,0.043923,0.043923,0.352061,-0.085935,-0.283800,-1.606331,1.615623,5.671596
4583,0.4583,4.873268,0.201957,0.247346,-0.102334,-0.125334,380.015771,0.122965,0.039340,-0.765678,0.377361,0.462171,-0.046164,-0.056539,-0.218183,0.161506,0.056677,0.122975,0.039358,0.958220,-0.754010,-0.379053,0.164292,0.214806,0.121402,0.121402,0.043941,0.043941,0.352038,-0.086066,-0.283030,-1.605515,1.618012,5.670008
4584,0.4584,4.911269,0.201924,0.247306,-0.102437,-0.125460,380.013149,0.122975,0.039358,-0.765658,0.377358,0.462168,-0.046304,-0.056710,-0.220317,0.155450,0.064867,0.122985,0.039375,0.958212,-0.754074,-0.377702,0.151281,0.226466,0.121412,0.121412,0.043959,0.043959,0.352015,-0.086197,-0.282369,-1.604666,1.620398,5.668421
4585,0.4585,4.949270,0.201892,0.247266,-0.102540,-0.125586,380.010524,0.122985,0.039375,-0.765638,0.377356,0.462165,-0.046443,-0.056881,-0.222142,0.149174,0.072968,0.122995,0.039392,0.958205,-0.754139,-0.375816,0.138054,0.237807,0.121421,0.121421,0.043976,0.043976,0.351992,-0.086328,-0.281811,-1.603774,1.622781,5.666835
4586,0.4586,4.987271,0.201860,0.247226,-0.102643,-0.125711,380.007896,0.122995,0.039392,-0.765618,0.377354,0.462162,-0.046583,-0.057053,-0.223654,0.142687,0.080967,0.123006,0.039410,0.958197,-0.754204,-0.373398,0.124631,0.248811,0.121431,0.121431,0.043994,0.043994,0.351969,-0.086459,-0.281346,-1.602879,1.625161,5.665251
4587,0.4587,5.025272,0.201827,0.247187,-0.102746,-0.125837,380.005265,0.123006,0.039410,-0.765598,0.377352,0.462159,-0.046723,-0.057224,-0.224851,0.135998,0.088853,0.123016,0.039427,0.958190,-0.754270,-0.370450,0.111030,0.259464,0.121441,0.121441,0.044012,0.044012,0.351946,-0.086590,-0.281011,-1.601972,1.627538,5.663668
4588,0.4588,5.063272,0.201795,0.247148,-0.102848,-0.125963,380.002630,0.123016,0.039427,-0.765579,0.377349,0.462157,-0.046862,-0.057394,-0.225732,0.129116,0.096616,0.123027,0.039445,0.958182,-0.754336,-0.366978,0.097271,0.269751,0.121450,0.121450,0.044030,0.044030,0.351923,-0.086720,-0.280781,-1.601027,1.629912,5.662087
4589,0.4589,5.101273,0.201763,0.247108,-0.102951,-0.126088,379.999993,0.123027,0.039445,-0.765559,0.377347,0.462154,-0.047002,-0.057565,-0.226296,0.122052,0.104244,0.123038,0.039462,0.958175,-0.754403,-0.362986,0.083373,0.279656,0.121460,0.121460,0.044047,0.044047,0.351900,-0.086851,-0.280660,-1.600061,1.632281,5.660507
4590,0.4590,5.139272,0.201731,0.247069,-0.103053,-0.126214,379.997353,0.123038,0.039462,-0.765540,0.377345,0.462151,-0.047141,-0.057736,-0.226540,0.114814,0.111727,0.123048,0.039479,0.958167,-0.754470,-0.358479,0.069356,0.289166,0.121470,0.121470,0.044065,0.044065,0.351877,-0.086982,-0.280644,-1.599093,1.634648,5.658929
4591,0.4591,5.177272,0.201700,0.247030,-0.103155,-0.126339,379.994710,0.123048,0.039479,-0.765521,0.377342,0.462148,-0.047280,-0.057906,-0.226466,0.107413,0.119053,0.123059,0.039496,0.958160,-0.754538,-0.353464,0.055240,0.298267,0.121481,0.121481,0.044083,0.044083,0.351854,-0.087112,-0.280745,-1.598089,1.637010,5.657352
4592,0.4592,5.215271,0.201668,0.246992,-0.103258,-0.126464,379.992064,0.123059,0.039496,-0.765502,0.377340,0.462145,-0.047419,-0.058076,-0.226073,0.099860,0.126213,0.123070,0.039514,0.958153,-0.754607,-0.347948,0.041044,0.306946,0.121491,0.121491,0.044100,0.044100,0.351831,-0.087243,-0.280941,-1.597110,1.639369,5.655776
4593,0.4593,5.253270,0.201636,0.246953,-0.103360,-0.126589,379.989416,0.123070,0.039514,-0.765483,0.377338,0.462142,-0.047558,-0.058247,-0.225361,0.092164,0.133197,0.123081,0.039531,0.958146,-0.754676,-0.341939,0.026789,0.315191,0.121501,0.121501,0.044118,0.044118,0.351808,-0.087373,-0.281240,-1.596146,1.641723,5.654201
4594,0.4594,5.291269,0.201605,0.246915,-0.103462,-0.126714,379.986764,0.123081,0.039531,-0.765464,0.377335,0.462139,-0.047697,-0.058417,-0.224332,0.084338,0.139994,0.123092,0.039548,0.958138,-0.754745,-0.335445,0.012495,0.322991,0.121511,0.121511,0.044136,0.044136,0.351785,-0.087503,-0.281647,-1.595155,1.644073,5.652627
4595,0.4595,5.329268,0.201574,0.246876,-0.103563,-0.126839,379.984110,0.123092,0.039548,-0.765446,0.377333,0.462136,-0.047836,-0.058587,-0.222986,0.076391,0.146596,0.123103,0.039565,0.958131,-0.754815,-0.328475,-0.001818,0.330333,0.121522,0.121522,0.044153,0.044153,0.351762,-0.087633,-0.282153,-1.594166,1.646419,5.651054
4596,0.4596,5.367266,0.201543,0.246838,-0.103665,-0.126963,379.981453,0.123103,0.039565,-0.765427,0.377330,0.462133,-0.047974,-0.058756,-0.221326,0.068335,0.152992,0.123114,0.039582,0.958124,-0.754885,-0.321040,-0.016130,0.337209,0.121532,0.121532,0.044171,0.044171,0.351739,-0.087764,-0.282751,-1.593188,1.648761,5.649482
4597,0.4597,5.405264,0.201511,0.246800,-0.103766,-0.127087,379.978794,0.123114,0.039582,-0.765409,0.377328,0.462130,-0.048113,-0.058926,-0.219354,0.060181,0.159173,0.123125,0.039599,0.958117,-0.754955,-0.313149,-0.030419,0.343607,0.121543,0.121543,0.044188,0.044188,0.351716,-0.087894,-0.283445,-1.592223,1.651098,5.647911
4598,0.4598,5.443262,0.201480,0.246762,-0.103868,-0.127211,379.976132,0.123125,0.039599,-0.765391,0.377325,0.462127,-0.048251,-0.059096,-0.217073,0.051941,0.165132,0.123137,0.039615,0.958111,-0.755026,-0.304814,-0.044667,0.349519,0.121553,0.121553,0.044205,0.044205,0.351693,-0.088024,-0.284228,-1.591305,1.653431,5.646339
4599,0.4599,5.481259,0.201450,0.246724,-0.103969,-0.127335,379.973468,0.123137,0.039615,-0.765373,0.377322,0.462123,-0.048390,-0.059265,-0.214485,0.043627,0.170859,0.123148,0.039632,0.958104,-0.755097,-0.296047,-0.058853,0.354936,0.121564,0.121564,0.044222,0.044222,0.351670,-0.088153,-0.285089,-1.590375,1.655759,5.644768
4600,0.4600,5.519257,0.201419,0.246686,-0.104070,-0.127459,379.970800,0.123148,0.039632,-0.765355,0.377319,0.462120,-0.048528,-0.059434,-0.211595,0.035249,0.176346,0.123159,0.039649,0.958097,-0.755168,-0.286859,-0.072956,0.359851,0.121574,0.121574,0.044240,0.044240,0.351646,-0.088283,-0.286018,-1.589473,1.658082,5.643197
4601,0.4601,5.557254,0.201388,0.246649,-0.104170,-0.127582,379.968131,0.123159,0.039649,-0.765338,0.377316,0.462116,-0.048666,-0.059604,-0.208406,0.026820,0.181586,0.123170,0.039665,0.958090,-0.755240,-0.277265,-0.086957,0.364257,0.121585,0.121585,0.044257,0.044257,0.351623,-0.088413,-0.287023,-1.588585,1.660400,5.641626
4602,0.4602,5.595250,0.201357,0.246611,-0.104271,-0.127705,379.965458,0.123170,0.039665,-0.765320,0.377313,0.462112,-0.048804,-0.059773,-0.204922,0.018352,0.186571,0.123181,0.039682,0.958084,-0.755311,-0.267277,-0.100836,0.368147,0.121595,0.121595,0.044274,0.044274,0.351599,-0.088543,-0.288096,-1.587740,1.662713,5.640054
4603,0.4603,5.633247,0.201326,0.246573,-0.104371,-0.127828,379.962784,0.123181,0.039682,-0.765303,0.377309,0.462108,-0.048942,-0.059942,-0.201149,0.009856,0.191293,0.123193,0.039698,0.958077,-0.755382,-0.256910,-0.114573,0.371515,0.121606,0.121606,0.044290,0.044290,0.351576,-0.088672,-0.289232,-1.586936,1.665020,5.638481
4604,0.4604,5.671243,0.201296,0.246536,-0.104472,-0.127951,379.960106,0.123193,0.039698,-0.765286,0.377306,0.462103,-0.049080,-0.060111,-0.197092,0.001345,0.195747,0.123204,0.039715,0.958070,-0.755454,-0.246178,-0.128148,0.374358,0.121616,0.121616,0.044307,0.044307,0.351552,-0.088802,-0.290416,-1.586159,1.667323,5.636907
4605,0.4605,5.709239,0.201265,0.246498,-0.104572,-0.128073,379.957426,0.123204,0.039715,-0.765269,0.377302,0.462099,-0.049218,-0.060280,-0.192757,-0.007169,0.199926,0.123215,0.039731,0.958064,-0.755525,-0.235096,-0.141544,0.376670,0.121627,0.121627,0.044324,0.044324,0.351528,-0.088931,-0.291639,-1.585405,1.669620,5.635332
4606,0.4606,5.747234,0.201234,0.246461,-0.104671,-0.128196,379.954743,0.123215,0.039731,-0.765252,0.377299,0.462094,-0.049356,-0.060448,-0.188148,-0.015675,0.203824,0.123226,0.039747,0.958058,-0.755596,-0.223681,-0.154739,0.378449,0.121637,0.121637,0.044340,0.044340,0.351505,-0.089061,-0.292902,-1.584700,1.671911,5.633755
4607,0.4607,5.785230,0.201203,0.246423,-0.104771,-0.128318,379.952058,0.123226,0.039747,-0.765235,0.377295,0.462090,-0.049494,-0.060617,-0.183274,-0.024161,0.207435,0.123237,0.039763,0.958051,-0.755668,-0.211948,-0.167716,0.379693,0.121648,0.121648,0.044357,0.044357,0.351481,-0.089190,-0.294193,-1.584016,1.674197,5.632176
4608,0.4608,5.823225,0.201173,0.246385,-0.104870,-0.128439,379.949370,0.123237,0.039763,-0.765219,0.377291,0.462085,-0.049631,-0.060786,-0.178140,-0.032613,0.210754,0.123248,0.039778,0.958045,-0.755738,-0.199914,-0.180457,0.380398,0.121658,0.121658,0.044373,0.044373,0.351457,-0.089319,-0.295497,-1.583396,1.676477,5.630595
4609,0.4609,5.861219,0.201142,0.246347,-0.104969,-0.128561,379.946679,0.123248,0.039778,-0.765202,0.377286,0.462080,-0.049769,-0.060954,-0.172755,-0.041022,0.213776,0.123259,0.039794,0.958039,-0.755809,-0.187596,-0.192943,0.380565,0.121668,0.121668,0.044389,0.044389,0.351432,-0.089449,-0.296824,-1.582827,1.678752,5.629011
4610,0.4610,5.899214,0.201111,0.246310,-0.105068,-0.128682,379.943985,0.123259,0.039794,-0.765186,0.377282,0.462074,-0.049907,-0.061123,-0.167124,-0.049374,0.216498,0.123270,0.039810,0.958032,-0.755879,-0.175012,-0.205156,0.380192,0.121679,0.121679,0.044405,0.044405,0.351408,-0.089578,-0.298156,-1.582298,1.681021,5.627425
4611,0.4611,5.937208,0.201080,0.246272,-0.105167,-0.128802,379.941289,0.123270,0.039810,-0.765170,0.377277,0.462069,-0.050044,-0.061291,-0.161257,-0.057657,0.218915,0.123280,0.039825,0.958026,-0.755949,-0.162178,-0.217080,0.379281,0.121689,0.121689,0.044421,0.044421,0.351384,-0.089707,-0.299470,-1.581802,1.683284,5.625835
4612,0.4612,5.975202,0.201049,0.246234,-0.105265,-0.128923,379.938590,0.123280,0.039825,-0.765154,0.377273,0.462063,-0.050182,-0.061460,-0.155162,-0.065861,0.221023,0.123291,0.039841,0.958020,-0.756019,-0.149115,-0.228696,0.377833,0.121699,0.121699,0.044437,0.044437,0.351359,-0.089836,-0.300766,-1.581344,1.685541,5.624242
4613,0.4613,6.013196,0.201018,0.246195,-0.105363,-0.129043,379.935888,0.123291,0.039841,-0.765138,0.377268,0.462057,-0.050319,-0.061628,-0.148847,-0.073974,0.222820,0.123302,0.039856,0.958014,-0.756088,-0.135839,-0.239990,0.375849,0.121709,0.121709,0.044453,0.044453,0.351335,-0.089965,-0.302050,-1.580947,1.687792,5.622645
4614,0.4614,6.051189,0.200986,0.246157,-0.105461,-0.129163,379.933183,0.123302,0.039856,-0.765123,0.377263,0.462051,-0.050457,-0.061797,-0.142320,-0.081983,0.224304,0.123312,0.039871,0.958008,-0.756157,-0.122370,-0.250944,0.373333,0.121719,0.121719,0.044468,0.044468,0.351310,-0.090094,-0.303308,-1.580625,1.690037,5.621044
4615,0.4615,6.089183,0.200955,0.246119,-0.105559,-0.129283,379.930475,0.123312,0.039871,-0.765107,0.377258,0.462045,-0.050594,-0.061965,-0.135592,-0.089878,0.225470,0.123322,0.039886,0.958002,-0.756225,-0.108727,-0.261544,0.370288,0.121729,0.121729,0.044484,0.044484,0.351285,-0.090223,-0.304512,-1.580321,1.692276,5.619439
4616,0.4616,6.127176,0.200923,0.246080,-0.105656,-0.129402,379.927764,0.123322,0.039886,-0.765092,0.377253,0.462038,-0.050732,-0.062134,-0.128672,-0.097648,0.226319,0.123332,0.039900,0.957997,-0.756293,-0.094929,-0.271773,0.366718,0.121739,0.121739,0.044499,0.044499,0.351260,-0.090352,-0.305669,-1.580075,1.694509,5.617830
4617,0.4617,6.165168,0.200892,0.246041,-0.105754,-0.129521,379.925050,0.123333,0.039900,-0.765077,0.377247,0.462031,-0.050870,-0.062302,-0.121568,-0.105281,0.226849,0.123343,0.039915,0.957991,-0.756359,-0.080995,-0.281619,0.362629,0.121748,0.121748,0.044514,0.044514,0.351235,-0.090481,-0.306761,-1.579865,1.696736,5.616215
4618,0.4618,6.203161,0.200860,0.246002,-0.105850,-0.129640,379.922333,0.123343,0.039915,-0.765062,0.377241,0.462025,-0.051007,-0.062471,-0.114292,-0.112767,0.227059,0.123352,0.039930,0.957985,-0.756426,-0.066947,-0.291066,0.358026,0.121758,0.121758,0.044529,0.044529,0.351210,-0.090610,-0.307792,-1.579691,1.698956,5.614596
4619,0.4619,6.241153,0.200828,0.245963,-0.105947,-0.129758,379.919613,0.123353,0.039930,-0.765047,0.377236,0.462018,-0.051145,-0.062639,-0.106854,-0.120094,0.226949,0.123362,0.039944,0.957979,-0.756491,-0.052802,-0.300101,0.352916,0.121767,0.121767,0.044544,0.044544,0.351185,-0.090739,-0.308755,-1.579571,1.701171,5.612972
4620,0.4620,6.279144,0.200795,0.245923,-0.106044,-0.129876,379.916890,0.123362,0.039944,-0.765032,0.377230,0.462010,-0.051282,-0.062808,-0.099264,-0.127254,0.226518,0.123372,0.039958,0.957974,-0.756556,-0.038582,-0.308712,0.347305,0.121776,0.121776,0.044558,0.044558,0.351160,-0.090868,-0.309624,-1.579521,1.703380,5.611342
4621,0.4621,0.033951,0.200763,0.245883,-0.106140,-0.129994,379.914163,0.123372,0.039958,-0.765017,0.377224,0.462003,-0.051420,-0.062976,-0.091533,-0.134235,0.225767,0.123382,0.039972,0.957968,-0.756621,-0.024307,-0.316887,0.341203,0.121785,0.121785,0.044573,0.044573,0.351134,-0.090997,-0.310403,-1.579479,1.705582,5.609706
4622,0.4622,0.071942,0.200730,0.245843,-0.106236,-0.130112,379.911433,0.123382,0.039972,-0.765003,0.377218,0.461996,-0.051558,-0.063145,-0.083671,-0.141027,0.224698,0.123391,0.039986,0.957963,-0.756684,-0.009996,-0.324613,0.334616,0.121794,0.121794,0.044587,0.044587,0.351109,-0.091126,-0.311091,-1.579468,1.707779,5.608065
4623,0.4623,0.109933,0.200697,0.245803,-0.106332,-0.130229,379.908700,0.123391,0.039986,-0.764988,0.377212,0.461988,-0.051695,-0.063314,-0.075690,-0.147622,0.223312,0.123400,0.040000,0.957957,-0.756747,0.004329,-0.331879,0.327556,0.121803,0.121803,0.044602,0.044602,0.351083,-0.091255,-0.311663,-1.579498,1.709969,5.606418
4624,0.4624,0.147924,0.200664,0.245763,-0.106427,-0.130346,379.905963,0.123400,0.040000,-0.764974,0.377205,0.461980,-0.051833,-0.063482,-0.067601,-0.154009,0.221610,0.123409,0.040014,0.957952,-0.756809,0.018650,-0.338677,0.320032,0.121812,0.121812,0.044616,0.044616,0.351058,-0.091384,-0.312142,-1.579579,1.712153,5.604765
4625,0.4625,0.185914,0.200631,0.245722,-0.106522,-0.130463,379.903223,0.123410,0.040014,-0.764960,0.377199,0.461972,-0.051971,-0.063651,-0.059416,-0.160180,0.219595,0.123419,0.040027,0.957946,-0.756870,0.032944,-0.344995,0.312054,0.121821,0.121821,0.044630,0.044630,0.351032,-0.091513,-0.312501,-1.579668,1.714331,5.603106
4626,0.4626,0.223904,0.200597,0.245681,-0.106617,-0.130579,379.900479,0.123419,0.040027,-0.764946,0.377192,0.461965,-0.052109,-0.063820,-0.051145,-0.166125,0.217271,0.123427,0.040041,0.957941,-0.756931,0.047193,-0.350825,0.303633,0.121829,0.121829,0.044644,0.044644,0.351007,-0.091642,-0.312753,-1.579786,1.716504,5.601441
4627,0.4627,0.261894,0.200564,0.245639,-0.106712,-0.130695,379.897732,0.123427,0.040041,-0.764932,0.377186,0.461957,-0.052247,-0.063989,-0.042802,-0.171837,0.214639,0.123436,0.040054,0.957936,-0.756990,0.061376,-0.356158,0.294783,0.121838,0.121838,0.044657,0.044657,0.350981,-0.091771,-0.312868,-1.579898,1.718670,5.599770
4628,0.4628,0.299884,0.200530,0.245598,-0.106807,-0.130811,379.894980,0.123436,0.040054,-0.764919,0.377179,0.461949,-0.052385,-0.064158,-0.034397,-0.177307,0.211704,0.123445,0.040067,0.957930,-0.757049,0.075472,-0.360988,0.285514,0.121846,0.121846,0.044671,0.044671,0.350956,-0.091900,-0.312855,-1.580046,1.720831,5.598093
4629,0.4629,0.337873,0.200495,0.245556,-0.106901,-0.130927,379.892226,0.123445,0.040067,-0.764905,0.377173,0.461940,-0.052523,-0.064327,-0.025942,-0.182528,0.208470,0.123453,0.040081,0.957925,-0.757108,0.089463,-0.365307,0.275841,0.121854,0.121854,0.044684,0.044684,0.350930,-0.092029,-0.312737,-1.580224,1.722985,5.596409
4630,0.4630,0.375862,0.200461,0.245514,-0.106995,-0.131042,379.889467,0.123454,0.040081,-0.764891,0.377166,0.461932,-0.052661,-0.064496,-0.017450,-0.187491,0.204941,0.123462,0.040094,0.957920,-0.757165,0.103327,-0.369109,0.265777,0.121862,0.121862,0.044698,0.044698,0.350905,-0.092158,-0.312487,-1.580389,1.725134,5.594719
4631,0.4631,0.413851,0.200426,0.245471,-0.107089,-0.131157,379.886705,0.123462,0.040094,-0.764878,0.377159,0.461924,-0.052799,-0.064665,-0.008931,-0.192191,0.201122,0.123470,0.040106,0.957915,-0.757222,0.117046,-0.372389,0.255336,0.121870,0.121870,0.044711,0.044711,0.350879,-0.092287,-0.312097,-1.580546,1.727277,5.593024
4632,0.4632,0.451840,0.200391,0.245428,-0.107183,-0.131272,379.883939,0.123470,0.040106,-0.764865,0.377153,0.461916,-0.052937,-0.064834,-0.000400,-0.196620,0.197020,0.123478,0.040119,0.957910,-0.757278,0.130601,-0.375141,0.244534,0.121878,0.121878,0.044724,0.044724,0.350854,-0.092416,-0.311604,-1.580688,1.729415,5.591322
4633,0.4633,0.489828,0.200356,0.245385,-0.107276,-0.131386,379.881169,0.123479,0.040119,-0.764852,0.377146,0.461908,-0.053075,-0.065004,0.008133,-0.200772,0.192638,0.123487,0.040132,0.957905,-0.757334,0.143971,-0.377363,0.233384,0.121886,0.121886,0.044737,0.044737,0.350828,-0.092545,-0.310974,-1.580835,1.731546,5.589615
4634,0.4634,0.527816,0.200321,0.245342,-0.107370,-0.131501,379.878395,0.123487,0.040132,-0.764839,0.377139,0.461899,-0.053214,-0.065173,0.016656,-0.204641,0.187985,0.123495,0.040145,0.957900,-0.757388,0.157138,-0.379051,0.221903,0.121894,0.121894,0.044750,0.044750,0.350803,-0.092674,-0.310226,-1.580992,1.733673,5.587902
4635,0.4635,0.565804,0.200285,0.245298,-0.107463,-0.131615,379.875618,0.123495,0.040145,-0.764826,0.377133,0.461891,-0.053352,-0.065343,0.025156,-0.208222,0.183066,0.123503,0.040157,0.957895,-0.757443,0.170083,-0.380203,0.210108,0.121901,0.121901,0.044763,0.044763,0.350778,-0.092804,-0.309363,-1.581104,1.735793,5.586183
4636,0.4636,0.603791,0.200250,0.245255,-0.107556,-0.131728,379.872836,0.123503,0.040157,-0.764813,0.377126,0.461883,-0.053490,-0.065512,0.033622,-0.211509,0.177887,0.123511,0.040170,0.957890,-0.757496,0.182789,-0.380816,0.198015,0.121909,0.121909,0.044776,0.044776,0.350753,-0.092933,-0.308378,-1.581193,1.737909,5.584460
4637,0.4637,0.641778,0.200214,0.245211,-0.107648,-0.131842,379.870051,0.123511,0.040170,-0.764800,0.377119,0.461875,-0.053629,-0.065682,0.042041,-0.214499,0.172457,0.123518,0.040182,0.957885,-0.757549,0.195236,-0.380891,0.185641,0.121916,0.121916,0.044789,0.044789,0.350727,-0.093062,-0.307296,-1.581253,1.740019,5.582731
4638,0.4638,0.679765,0.200178,0.245166,-0.107741,-0.131955,379.867262,0.123518,0.040182,-0.764788,0.377113,0.461867,-0.053767,-0.065851,0.050402,-0.217186,0.166784,0.123526,0.040194,0.957881,-0.757602,0.207408,-0.380427,0.173003,0.121924,0.121924,0.044801,0.044801,0.350702,-0.093191,-0.306120,-1.581267,1.742123,5.580997
4639,0.4639,0.717752,0.200141,0.245122,-0.107833,-0.132068,379.864469,0.123526,0.040194,-0.764776,0.377106,0.461859,-0.053906,-0.066021,0.058693,-0.219567,0.160874,0.123534,0.040206,0.957876,-0.757654,0.219288,-0.379424,0.160119,0.121931,0.121931,0.044814,0.044814,0.350677,-0.093320,-0.304852,-1.581257,1.744223,5.579259
4640,0.4640,0.755738,0.200105,0.245077,-0.107926,-0.132181,379.861672,0.123534,0.040206,-0.764763,0.377100,0.461851,-0.054044,-0.066191,0.066901,-0.221638,0.154737,0.123542,0.040219,0.957871,-0.757706,0.230858,-0.377884,0.147009,0.121938,0.121938,0.044826,0.044826,0.350653,-0.093449,-0.303485,-1.581227,1.746317,5.577516
4641,0.4641,0.793724,0.200068,0.245033,-0.108018,-0.132294,379.858871,0.123542,0.040219,-0.764751,0.377094,0.461844,-0.054183,-0.066360,0.075016,-0.223397,0.148381,0.123549,0.040231,0.957867,-0.757758,0.242101,-0.375809,0.133689,0.121946,0.121946,0.044839,0.044839,0.350628,-0.093578,-0.302021,-1.581121,1.748406,5.575770
